DATE,vw,ew
19710809,-1.1,-1.05
19710810,-0.41,-0.48
19710811,1.1,1.08
19710812,1.57,1.68
19710813,-0.07,-0.01
19710816,4.87,5.18
19710817,1.17,1.19
19710818,-1.22,-1.21
19710819,-0.58,-0.66
19710820,0.13,0.01
19710823,0.53,0.41
19710824,0.66,0.42
19710825,0.15,0.11
19710826,0.01,-0.06
19710827,0.47,0.31
19710830,-0.57,-0.49
19710831,-0.44,-0.39
19710901,0.23,0.27
19710902,0.51,0.53
19710903,1.73,1.72
19710907,0.72,0.69
19710908,0.37,0.29
19710909,-0.29,-0.14
19710910,-0.16,-0.08
19710913,-0.53,-0.44
19710914,-0.88,-0.77
19710915,0.13,0.1
19710916,-0.07,-0.17
19710917,0.23,0.31
19710920,-0.57,-0.52
19710921,-0.37,-0.37
19710922,-1.28,-1.22
19710923,-0.3,-0.38
19710924,0.14,0.18
19710927,-0.68,-0.71
19710928,0.1,0.05
19710929,0.01,0.09
19710930,0.51,0.38
19711001,0.74,0.78
19711004,0.34,0.23
19711005,-0.29,-0.38
19711006,0.78,0.61
19711007,0.39,0.48
19711008,-0.61,-0.5
19711011,0.04,-0.05
19711012,0.26,0.14
19711013,-0.47,-0.38
19711014,-1.32,-1.21
19711015,-0.48,-0.42
19711018,-0.64,-0.51
19711019,-0.84,-0.88
19711020,-1.63,-1.58
19711021,-0.09,-0.03
19711022,0.12,0.17
19711025,-0.44,-0.51
19711026,-1.15,-1.09
19711027,-1.74,-1.67
19711028,-0.04,-0.17
19711029,0.72,0.72
19711101,-1.73,-1.65
19711102,-0.35,-0.41
19711103,1.47,1.4
19711104,0.16,0.18
19711105,-0.52,-0.52
19711108,-0.33,-0.47
19711109,-0.17,-0.25
19711110,-1.37,-1.33
19711111,-1.71,-1.54
19711112,-0.11,-0.03
19711115,-0.23,-0.16
19711116,0.42,0.34
19711117,-0.26,-0.29
19711118,-0.94,-0.83
19711119,-1.26,-1.14
19711122,-1.75,-1.68
19711123,-1.89,-2.02
19711124,0.17,0.2
19711126,1.96,1.87
19711129,2.95,2.89
19711130,1.18,1.22
19711201,2.25,2.02
19711202,0.39,0.28
19711203,1.35,1.44
19711206,0.06,0.16
19711207,0.45,0.33
19711208,0.4,0.3
19711209,0.16,0.25
19711210,1.43,1.65
19711213,0.92,0.85
19711214,-0.84,-0.64
19711215,0.96,0.67
19711216,1.11,1.01
19711217,0.6,0.75
19711220,1.18,1.41
19711221,0.07,0.0
19711222,-0.32,-0.29
19711223,-0.28,-0.29
19711227,-0.21,-0.2
19711228,0.6,0.47
19711229,0.55,0.64
19711230,-0.05,0.03
19711231,1.55,2.1
19720103,0.42,1.21
19720104,0.85,1.17
19720105,1.76,2.3
19720106,1.08,1.63
19720107,0.47,0.85
19720110,0.73,1.05
19720111,1.13,1.38
19720112,-0.1,0.1
19720113,-0.6,-0.6
19720114,0.93,0.99
19720117,0.82,1.01
19720118,0.7,0.86
19720119,-0.1,-0.08
19720120,-0.42,-0.3
19720121,0.13,0.14
19720124,-1.06,-0.99
19720125,0.13,0.03
19720126,0.3,0.24
19720127,1.91,1.96
19720128,1.13,1.28
19720131,0.62,0.72
19720201,0.7,0.7
19720202,0.99,1.23
19720203,-0.32,-0.04
19720204,0.44,0.52
19720207,-0.25,-0.06
19720208,0.05,0.1
19720209,0.77,0.78
19720210,0.03,0.15
19720211,-0.07,-0.08
19720214,-0.3,-0.12
19720215,0.63,0.62
19720216,0.35,0.35
19720217,-0.18,-0.18
19720218,0.05,0.06
19720222,-0.03,0.05
19720223,0.08,0.06
19720224,0.25,0.28
19720225,0.52,0.53
19720228,-0.18,-0.06
19720229,0.33,0.29
19720301,0.75,0.77
19720302,-0.12,-0.07
19720303,0.81,0.75
19720306,0.59,0.67
19720307,-0.12,-0.12
19720308,0.74,0.64
19720309,0.53,0.53
19720310,-0.38,-0.19
19720313,-1.11,-0.98
19720314,0.24,0.26
19720315,-0.17,-0.23
19720316,-0.58,-0.57
19720317,0.0,-0.01
19720320,-1.11,-1.07
19720321,-1.64,-1.59
19720322,0.27,0.13
19720323,1.27,1.13
19720324,-0.24,-0.19
19720327,-0.36,-0.31
19720328,0.02,-0.04
19720329,-0.38,-0.5
19720330,0.76,0.72
19720403,0.11,-0.12
19720404,0.55,0.39
19720405,0.77,0.73
19720406,0.54,0.44
19720407,0.56,0.37
19720410,0.28,0.14
19720411,0.84,0.66
19720412,0.55,0.65
19720413,-0.48,-0.27
19720414,0.31,0.36
19720417,-0.27,-0.29
19720418,0.21,0.24
19720419,-1.03,-1.0
19720420,0.09,-0.04
19720421,-0.15,-0.07
19720424,-0.62,-0.54
19720425,-1.3,-1.1
19720426,-0.34,-0.34
19720427,-0.24,-0.16
19720428,0.42,0.33
19720501,-1.23,-1.16
19720502,-0.88,-0.76
19720503,-0.92,-0.74
19720504,-0.22,-0.26
19720505,0.35,0.15
19720508,-0.99,-0.9
19720509,-2.29,-2.28
19720510,0.93,0.93
19720511,0.77,0.69
19720512,1.11,1.01
19720515,0.73,0.7
19720516,-0.24,-0.29
19720517,0.08,0.01
19720518,0.7,0.53
19720519,0.65,0.58
19720522,0.13,0.13
19720523,-0.39,-0.4
19720524,0.27,0.18
19720525,-0.02,-0.09
19720526,0.15,0.3
19720530,-0.46,-0.33
19720531,-0.89,-0.85
19720601,0.41,0.4
19720602,0.29,0.31
19720605,-0.87,-0.75
19720606,-0.51,-0.4
19720607,-0.63,-0.54
19720608,-0.43,-0.37
19720609,-0.59,-0.39
19720612,-0.03,-0.01
19720613,0.26,0.04
19720614,0.76,0.53
19720615,-0.27,-0.29
19720616,-0.11,-0.1
19720619,-0.08,-0.18
19720620,0.22,0.09
19720621,-0.19,-0.2
19720622,-0.37,-0.45
19720623,-0.23,-0.25
19720626,-0.69,-0.68
19720627,-0.18,-0.16
19720628,-0.25,-0.26
19720629,-0.33,-0.27
19720630,0.59,0.53
19720703,0.5,0.51
19720705,0.43,0.42
19720706,0.15,0.14
19720707,-0.34,-0.21
19720710,-0.63,-0.54
19720711,-0.75,-0.68
19720712,-0.94,-0.87
19720713,-0.79,-0.8
19720714,0.28,0.32
19720717,-0.85,-0.78
19720718,-0.61,-0.74
19720719,0.04,0.04
19720720,-0.55,-0.47
19720721,0.59,0.66
19720724,1.16,1.11
19720725,-0.39,-0.32
19720726,-0.49,-0.5
19720727,-0.48,-0.32
19720728,-0.13,-0.03
19720731,-0.38,-0.46
19720801,0.43,0.25
19720802,0.54,0.4
19720803,0.24,0.23
19720804,0.17,0.17
19720807,-0.27,-0.23
19720808,-0.24,-0.15
19720809,0.02,0.1
19720810,0.23,0.18
19720811,0.64,0.62
19720814,0.21,0.29
19720815,-0.28,-0.23
19720816,-0.18,-0.25
19720817,-0.04,-0.02
19720818,0.38,0.31
19720821,-0.16,-0.08
19720822,0.23,0.14
19720823,-0.19,-0.18
19720824,-0.78,-0.65
19720825,-0.33,-0.21
19720828,-0.48,-0.39
19720829,-0.24,-0.3
19720830,0.02,0.01
19720831,0.2,0.18
19720901,0.36,0.35
19720905,-0.29,-0.38
19720906,-0.68,-0.68
19720907,-0.42,-0.45
19720908,-0.21,-0.1
19720911,-1.0,-0.96
19720912,-1.05,-1.01
19720913,0.0,-0.05
19720914,-0.01,-0.04
19720915,-0.13,-0.08
19720918,-0.26,-0.17
19720919,-0.16,-0.09
19720920,-0.29,-0.28
19720921,-0.35,-0.29
19720922,0.02,0.03
19720925,-0.57,-0.58
19720926,-0.23,-0.18
19720927,0.76,0.5
19720928,0.21,0.29
19720929,0.27,0.41
19721002,-0.4,-0.44
19721003,-0.27,-0.27
19721004,-0.55,-0.61
19721005,-1.01,-1.03
19721006,0.36,0.36
19721009,0.29,0.26
19721010,0.19,0.2
19721011,-0.47,-0.44
19721012,-0.9,-0.89
19721013,-0.47,-0.45
19721016,-0.86,-0.79
19721017,0.04,-0.11
19721018,0.19,0.12
19721019,-0.33,-0.22
19721020,0.46,0.49
19721023,0.67,0.75
19721024,-0.02,-0.29
19721025,-0.01,0.02
19721026,0.66,0.71
19721027,0.0,0.19
19721030,-0.2,-0.24
19721031,0.54,0.46
19721101,0.65,0.62
19721102,0.23,0.16
19721103,0.53,0.6
19721106,0.27,0.37
19721108,-0.33,-0.35
19721109,-0.06,-0.25
19721110,0.53,0.44
19721113,-0.16,-0.22
19721114,0.17,-0.04
19721115,-0.14,-0.17
19721116,0.24,0.08
19721117,0.46,0.44
19721120,0.2,0.14
19721121,0.5,0.44
19721122,0.52,0.63
19721124,0.18,0.29
19721127,-0.23,-0.2
19721128,0.36,0.54
19721129,0.22,0.2
19721130,0.83,0.81
19721201,1.02,1.31
19721204,0.62,0.72
19721205,-0.4,-0.37
19721206,0.43,0.34
19721207,0.15,0.08
19721208,0.02,0.09
19721211,-0.29,-0.42
19721212,-0.81,-0.92
19721213,-0.72,-0.68
19721214,-0.75,-0.79
19721215,-0.02,-0.01
19721218,-1.28,-1.23
19721219,-0.41,-0.62
19721220,-0.5,-0.51
19721221,-0.61,-0.64
19721222,0.49,0.48
19721226,-0.24,-0.5
19721227,-0.35,-0.92
19721229,1.32,1.69
19730102,2.16,2.98
19730103,0.64,1.07
19730104,-0.09,0.08
19730105,0.24,0.37
19730108,0.04,0.16
19730109,-0.12,-0.11
19730110,-0.3,-0.26
19730111,0.16,0.09
19730112,-1.25,-0.98
19730115,-0.93,-0.82
19730116,-0.49,-0.41
19730117,0.21,0.08
19730118,-0.11,-0.07
19730119,-0.38,-0.35
19730122,-0.59,-0.54
19730123,-0.51,-0.5
19730124,-1.43,-0.97
19730126,-0.55,-0.68
19730129,-0.57,-0.82
19730130,-0.54,-0.55
19730131,0.02,0.0
19730201,-1.15,-1.12
19730202,-0.54,-0.41
19730205,-0.34,-0.38
19730206,-0.26,-0.3
19730207,-0.64,-0.76
19730208,-0.7,-0.65
19730209,0.92,0.81
19730212,0.97,1.08
19730213,0.25,0.38
19730214,-1.11,-1.03
19730215,-0.7,-0.63
19730216,0.03,0.06
19730220,-0.19,-0.04
19730221,-1.09,-0.94
19730222,-0.62,-0.63
19730223,-1.09,-0.9
19730226,-1.16,-1.21
19730227,-1.45,-1.27
19730228,0.15,-0.05
19730301,-0.45,-0.4
19730302,-0.03,-0.04
19730305,0.35,0.29
19730306,1.04,1.06
19730307,0.51,0.51
19730308,-0.02,0.02
19730309,-0.12,-0.04
19730312,-0.08,-0.03
19730313,-0.03,-0.09
19730314,-0.11,-0.11
19730315,-0.62,-0.51
19730316,-0.4,-0.47
19730319,-1.15,-0.91
19730320,-0.57,-0.57
19730321,-0.98,-1.03
19730322,-1.73,-1.66
19730323,-0.32,-0.33
19730326,0.52,0.31
19730327,1.17,0.98
19730328,0.16,0.28
19730329,0.7,0.66
19730330,-0.37,-0.17
19730402,-1.03,-0.64
19730403,-0.99,-0.99
19730404,-0.39,-0.26
19730405,-0.71,-0.85
19730406,0.33,0.4
19730409,0.51,0.44
19730410,0.61,0.54
19730411,0.15,0.17
19730412,0.03,0.03
19730413,0.02,-0.12
19730416,-0.31,-0.33
19730417,-0.54,-0.5
19730418,-0.33,-0.41
19730419,0.38,0.42
19730423,-0.51,-0.49
19730424,-1.3,-1.4
19730425,-1.48,-1.38
19730426,-0.12,-0.1
19730427,-1.14,-1.04
19730430,-0.64,-0.69
19730501,-0.37,-0.39
19730502,0.61,0.66
19730503,0.71,0.55
19730504,0.78,0.82
19730507,-0.29,-0.31
19730508,0.43,0.22
19730509,-0.17,-0.09
19730510,-0.62,-0.69
19730511,-0.92,-0.72
19730514,-2.07,-1.98
19730515,-0.66,-0.85
19730516,-0.53,-0.72
19730517,-0.97,-0.95
19730518,-2.85,-2.99
19730521,-4.02,-4.04
19730522,-0.03,-0.28
19730523,-0.05,-0.05
19730524,1.62,1.55
19730525,2.34,2.76
19730529,0.31,0.42
19730530,-1.39,-1.29
19730531,-1.15,-1.1
19730601,-0.87,-0.8
19730604,-1.16,-1.19
19730605,0.45,0.32
19730606,-0.29,-0.1
19730607,0.83,0.93
19730608,1.17,1.13
19730611,0.22,0.34
19730612,0.57,0.43
19730613,0.43,0.69
19730614,-0.61,-0.48
19730615,-1.06,-0.86
19730618,-1.19,-1.18
19730619,-0.32,-0.38
19730620,0.12,0.12
19730621,-0.7,-0.79
19730622,-0.33,-0.41
19730625,-1.41,-1.61
19730626,0.01,-0.1
19730627,0.13,0.33
19730628,0.71,0.67
19730629,0.13,0.38
19730702,-0.55,-0.51
19730703,-0.35,-0.39
19730705,-0.17,-0.24
19730706,-0.14,-0.06
19730709,0.19,0.05
19730710,1.19,0.93
19730711,2.11,1.78
19730712,0.77,0.69
19730713,-0.01,0.11
19730716,1.18,0.84
19730717,1.08,1.07
19730718,1.44,1.14
19730719,1.0,1.01
19730720,1.64,1.49
19730723,0.81,0.89
19730724,0.51,0.55
19730725,1.47,1.41
19730726,0.48,0.66
19730727,-0.05,0.15
19730730,-0.21,-0.07
19730731,-0.63,-0.35
19730801,-1.48,-1.1
19730802,-0.29,-0.26
19730803,0.18,0.12
19730806,0.36,0.11
19730807,-0.2,-0.18
19730808,-0.86,-0.72
19730809,-0.15,-0.14
19730810,-0.71,-0.51
19730813,-1.34,-1.14
19730814,-1.05,-0.86
19730815,-0.06,-0.21
19730816,-0.06,-0.13
19730817,-0.04,-0.04
19730820,-0.77,-0.59
19730821,-0.76,-0.71
19730822,-0.75,-0.71
19730823,0.73,0.52
19730824,-0.02,0.08
19730827,0.04,-0.02
19730828,0.01,-0.08
19730829,0.71,0.51
19730830,0.39,0.3
19730831,0.57,0.51
19730904,0.5,0.26
19730905,0.25,0.22
19730906,0.47,0.3
19730907,0.39,0.33
19730910,-0.31,-0.23
19730911,-0.43,-0.38
19730912,-0.17,-0.14
19730913,0.09,-0.08
19730914,0.78,0.43
19730917,0.54,0.44
19730918,0.1,-0.1
19730919,1.5,1.07
19730920,1.21,1.11
19730921,0.89,0.83
19730924,0.77,0.66
19730925,0.46,0.33
19730926,0.96,0.88
19730927,0.24,0.33
19730928,0.09,0.08
19731001,0.38,0.28
19731002,1.15,0.85
19731003,0.72,0.74
19731004,-0.04,0.16
19731005,1.09,0.9
19731008,0.73,0.51
19731009,-0.21,0.04
19731010,-1.37,-0.94
19731011,1.62,1.02
19731012,0.54,0.51
19731015,-1.01,-0.78
19731016,-0.31,-0.37
19731017,-0.39,-0.34
19731018,-0.26,-0.16
19731019,0.4,0.34
19731022,-1.25,-0.91
19731023,-0.04,-0.15
19731024,0.06,0.09
19731025,-0.04,-0.09
19731026,0.49,0.37
19731029,-0.38,-0.13
19731030,-1.49,-1.13
19731031,-0.79,-0.59
19731101,-0.54,-0.52
19731102,-0.47,-0.38
19731105,-1.77,-1.45
19731106,-1.26,-1.02
19731107,-0.05,-0.17
19731108,1.01,0.49
19731109,-1.22,-0.92
19731112,-1.4,-1.44
19731113,-1.39,-1.47
19731114,-2.22,-1.8
19731115,-0.74,-0.91
19731116,0.53,0.53
19731119,-3.05,-2.48
19731120,-3.74,-3.48
19731121,0.27,-0.06
19731123,0.15,0.06
19731126,-4.0,-3.68
19731127,-1.41,-1.64
19731128,1.73,1.07
19731129,-0.12,-0.22
19731130,-1.03,-0.88
19731203,-2.21,-2.18
19731204,-0.98,-1.13
19731205,-2.19,-2.13
19731206,1.01,0.47
19731207,2.28,1.92
19731210,1.04,0.53
19731211,-1.41,-1.15
19731212,-2.35,-2.07
19731213,-1.56,-1.42
19731214,0.43,0.1
19731217,-0.66,-0.68
19731218,0.73,0.2
19731219,-0.22,-0.06
19731220,-0.2,-0.24
19731221,-0.42,-0.27
19731224,-0.1,-0.2
19731226,1.34,0.91
19731227,1.24,1.11
19731228,0.04,0.04
19731231,0.79,0.84
19740102,1.78,2.37
19740103,3.94,3.89
19740104,1.54,2.0
19740107,1.05,1.17
19740108,-0.54,0.07
19740109,-1.81,-1.06
19740110,-0.85,-0.56
19740111,0.91,0.79
19740114,0.05,0.18
19740115,0.35,0.55
19740116,1.0,0.89
19740117,1.53,1.51
19740118,-0.47,0.04
19740121,-0.6,-0.44
19740122,0.81,0.84
19740123,0.87,0.96
19740124,0.32,0.33
19740125,0.5,0.64
19740128,-0.04,0.22
19740129,-0.02,0.07
19740130,0.93,0.88
19740131,0.14,0.42
19740201,-0.59,-0.21
19740204,-1.8,-1.31
19740205,-0.45,-0.44
19740206,0.22,0.23
19740207,0.28,0.23
19740208,-0.45,-0.19
19740211,-1.09,-0.68
19740212,-0.38,-0.4
19740213,-0.12,-0.02
19740214,0.36,0.23
19740215,0.8,0.61
19740219,-0.2,0.05
19740220,0.52,0.3
19740221,0.78,0.63
19740222,0.8,0.61
19740225,0.05,0.0
19740226,0.84,0.54
19740227,0.7,0.72
19740228,0.04,0.16
19740301,0.15,0.26
19740304,0.31,0.21
19740305,1.16,1.02
19740306,0.75,0.82
19740307,-0.09,0.17
19740308,0.53,0.57
19740311,0.62,0.71
19740312,0.09,0.43
19740313,0.49,0.49
19740314,0.39,0.55
19740315,-0.01,0.03
19740318,-0.64,-0.39
19740319,-0.73,-0.56
19740320,0.09,0.04
19740321,-0.17,0.01
19740322,-0.02,0.05
19740325,-0.21,-0.14
19740326,-0.06,0.06
19740327,-0.69,-0.59
19740328,-1.22,-1.03
19740329,-0.35,-0.34
19740401,-0.36,-0.32
19740402,-0.09,-0.11
19740403,0.13,0.13
19740404,-0.01,0.03
19740405,-0.67,-0.43
19740408,-0.89,-0.68
19740409,0.07,-0.08
19740410,-0.08,0.0
19740411,-0.1,-0.09
19740415,-0.15,-0.17
19740416,0.81,0.45
19740417,0.33,0.39
19740418,0.26,0.23
19740419,-0.5,-0.36
19740422,-0.42,-0.31
19740423,-1.7,-1.28
19740424,-1.42,-0.96
19740425,-1.39,-1.15
19740426,0.27,0.13
19740429,-0.06,-0.09
19740430,0.1,0.0
19740501,0.89,0.6
19740502,0.14,0.16
19740503,-0.42,-0.32
19740506,-0.28,-0.32
19740507,-0.08,-0.07
19740508,-0.19,-0.23
19740509,0.28,0.12
19740510,-0.78,-0.48
19740513,-1.06,-0.93
19740514,-0.28,-0.22
19740515,-0.38,-0.45
19740516,-0.46,-0.32
19740517,-1.4,-1.18
19740520,-0.67,-0.56
19740521,-0.73,-0.59
19740522,-1.0,-0.72
19740523,-0.83,-0.82
19740524,0.95,0.72
19740528,-0.24,-0.21
19740529,-1.23,-0.96
19740530,-0.06,-0.24
19740531,0.1,0.18
19740603,0.84,0.49
19740604,1.14,0.89
19740605,0.46,0.38
19740606,0.77,0.6
19740607,0.84,0.91
19740610,0.26,0.2
19740611,-0.36,-0.21
19740612,-0.59,-0.42
19740613,0.13,0.08
19740614,-0.38,-0.35
19740617,-0.7,-0.5
19740618,-0.57,-0.55
19740619,-0.57,-0.45
19740620,-0.71,-0.44
19740621,-0.74,-0.57
19740624,-0.28,-0.4
19740625,0.4,0.19
19740626,-0.95,-0.75
19740627,-1.3,-1.14
19740628,-0.71,-0.67
19740701,-0.66,-0.57
19740702,-1.63,-1.4
19740703,-0.61,-0.61
19740705,-0.27,-0.15
19740708,-2.89,-2.62
19740709,-0.57,-0.59
19740710,-1.04,-0.84
19740711,-0.64,-0.57
19740712,2.37,1.97
19740715,0.89,0.66
19740716,-0.27,-0.22
19740717,0.67,0.48
19740718,0.83,0.77
19740719,0.1,0.18
19740722,0.17,0.04
19740723,0.84,0.66
19740724,0.45,0.49
19740725,-0.2,-0.06
19740726,-0.46,-0.25
19740729,-1.2,-0.95
19740730,-0.65,-0.52
19740731,-0.67,-0.62
19740801,-0.47,-0.41
19740802,-0.29,-0.28
19740805,0.27,0.13
19740806,0.91,0.81
19740807,1.14,0.82
19740808,0.54,0.82
19740809,0.13,0.34
19740812,-0.33,-0.25
19740813,-1.0,-0.72
19740814,-1.3,-1.17
19740815,-0.6,-0.48
19740816,-0.17,-0.13
19740819,-1.17,-0.99
19740820,-0.1,-0.23
19740821,-0.85,-0.71
19740822,-1.4,-1.22
19740823,-1.05,-0.89
19740826,-0.67,-0.7
19740827,-1.07,-0.99
19740828,-0.75,-0.62
19740829,-1.61,-1.49
19740830,1.26,1.0
19740903,-0.95,-0.78
19740904,-2.46,-2.08
19740905,0.69,0.47
19740906,0.71,0.59
19740909,-1.39,-1.01
19740910,-1.08,-0.96
19740911,-0.76,-0.68
19740912,-2.23,-1.88
19740913,-1.56,-1.26
19740916,-0.43,-0.65
19740917,1.14,0.87
19740918,-0.08,-0.03
19740919,2.05,1.69
19740920,0.93,0.82
19740923,0.22,0.36
19740924,-0.8,-0.45
19740925,0.57,0.4
19740926,-0.77,-0.58
19740927,-0.7,-0.45
19740930,-1.62,-1.31
19741001,-0.61,-0.6
19741002,0.38,0.11
19741003,-0.76,-0.76
19741004,-0.17,-0.07
19741007,1.64,1.32
19741008,0.65,0.71
19741009,1.59,1.16
19741010,2.29,2.02
19741011,1.55,1.51
19741014,1.85,1.61
19741015,-0.5,-0.17
19741016,-0.31,-0.19
19741017,0.51,0.39
19741018,0.61,0.63
19741021,0.44,0.41
19741022,0.31,0.39
19741023,-1.0,-0.74
19741024,-1.1,-0.79
19741025,0.09,-0.03
19741028,-0.5,-0.52
19741029,0.7,0.43
19741030,0.7,0.54
19741031,0.18,0.19
19741101,0.13,0.13
19741104,-0.79,-0.52
19741105,0.77,0.34
19741106,0.26,0.34
19741107,0.37,0.18
19741108,0.36,0.32
19741111,0.38,0.17
19741112,-1.11,-0.69
19741113,-0.47,-0.46
19741114,-0.32,-0.34
19741115,-0.4,-0.2
19741118,-2.33,-1.86
19741119,-1.66,-1.35
19741120,-0.59,-0.56
19741121,-0.11,-0.26
19741122,0.51,0.28
19741125,-0.51,-0.54
19741126,0.08,-0.14
19741127,0.21,0.09
19741129,-0.01,0.01
19741202,-1.76,-1.51
19741203,-1.55,-1.52
19741204,-0.47,-0.78
19741205,-1.23,-1.09
19741206,-1.41,-1.3
19741209,-1.18,-1.32
19741210,0.36,-0.01
19741211,0.23,0.11
19741212,-0.43,-0.48
19741213,-0.41,-0.37
19741216,-0.73,-0.9
19741217,-0.27,-0.64
19741218,0.42,0.35
19741219,-0.2,-0.04
19741220,-0.39,-0.36
19741223,-1.05,-1.0
19741224,0.47,0.43
19741226,0.56,0.43
19741227,-0.04,-0.11
19741230,-0.64,-0.76
19741231,2.26,2.82
19750102,2.81,3.36
19750103,1.45,1.78
19750106,1.79,1.87
19750107,1.15,1.48
19750108,0.47,0.99
19750109,1.18,1.08
19750110,2.73,2.72
19750113,1.0,1.39
19750114,0.1,0.57
19750115,0.72,0.72
19750116,0.91,0.88
19750117,-0.11,0.1
19750120,-0.16,0.05
19750121,0.2,0.35
19750122,0.51,0.42
19750123,0.97,1.02
19750124,1.47,1.21
19750127,2.65,2.43
19750128,1.5,1.99
19750129,1.4,1.57
19750130,0.16,0.71
19750131,1.1,1.32
19750203,1.61,1.58
19750204,-0.29,0.02
19750205,0.98,0.98
19750206,0.45,0.79
19750207,-0.3,-0.09
19750210,-0.09,-0.03
19750211,-0.24,-0.16
19750212,0.81,0.58
19750213,0.97,1.16
19750214,0.34,0.43
19750218,-0.2,-0.01
19750219,0.1,0.1
19750220,0.6,0.48
19750221,0.44,0.55
19750224,-0.54,-0.28
19750225,-1.64,-1.09
19750226,0.49,0.35
19750227,0.69,0.57
19750228,0.61,0.57
19750303,1.17,1.04
19750304,0.37,0.49
19750305,-0.31,-0.03
19750306,0.64,0.53
19750307,1.36,1.08
19750310,1.23,1.2
19750311,0.47,0.91
19750312,-0.47,-0.16
19750313,0.69,0.64
19750314,2.08,1.96
19750317,1.58,1.71
19750318,-0.62,0.08
19750319,-0.6,-0.35
19750320,0.08,0.33
19750321,-0.15,-0.01
19750324,-2.21,-1.5
19750325,-0.04,-0.19
19750326,1.47,1.18
19750327,0.54,0.49
19750331,-0.14,0.06
19750401,-0.77,-0.57
19750402,-0.02,-0.05
19750403,-0.31,-0.16
19750404,-0.34,-0.2
19750407,-0.63,-0.44
19750408,0.01,-0.08
19750409,0.98,0.61
19750410,0.69,0.61
19750411,0.8,0.61
19750414,1.07,0.79
19750415,0.33,0.36
19750416,0.35,0.23
19750417,0.65,0.75
19750418,-0.01,0.12
19750421,1.03,0.66
19750422,-0.24,-0.08
19750423,-0.72,-0.36
19750424,0.2,0.16
19750425,0.74,0.6
19750428,0.05,0.14
19750429,-0.77,-0.48
19750430,0.37,0.13
19750501,0.65,0.56
19750502,0.67,0.64
19750505,0.74,0.54
19750506,-0.69,-0.27
19750507,0.51,0.36
19750508,0.97,0.73
19750509,1.25,1.07
19750512,0.23,0.62
19750513,0.23,0.41
19750514,0.53,0.52
19750515,0.07,0.32
19750516,-0.25,-0.13
19750519,0.07,-0.02
19750520,0.13,0.19
19750521,-0.75,-0.49
19750522,0.37,0.34
19750523,1.1,0.78
19750527,0.23,0.33
19750528,-0.17,-0.06
19750529,0.29,0.21
19750530,1.6,1.42
19750602,1.28,1.06
19750603,0.31,0.46
19750604,0.3,0.43
19750605,0.34,0.41
19750606,0.19,0.3
19750609,-0.65,-0.07
19750610,-0.83,-0.54
19750611,0.13,0.14
19750612,-0.45,-0.17
19750613,0.43,0.29
19750616,0.47,0.28
19750617,-0.69,-0.29
19750618,-0.18,-0.06
19750619,1.18,0.67
19750620,0.83,0.75
19750623,0.87,0.58
19750624,0.64,0.6
19750625,0.63,0.64
19750626,0.56,0.63
19750627,0.57,0.62
19750630,0.94,0.87
19750701,-0.08,0.06
19750702,-0.56,-0.36
19750703,0.69,0.69
19750707,-0.27,-0.11
19750708,-0.19,-0.12
19750709,1.67,1.31
19750710,0.82,0.86
19750711,0.69,0.73
19750714,0.96,0.87
19750715,1.0,0.98
19750716,-0.32,0.08
19750717,-0.23,0.03
19750718,0.2,0.36
19750721,-0.29,-0.05
19750722,-1.09,-0.75
19750723,-1.42,-1.09
19750724,-1.17,-0.88
19750725,-0.43,-0.25
19750728,-0.95,-0.79
19750729,-0.8,-0.59
19750730,0.22,0.12
19750731,0.25,0.31
19750801,-0.64,-0.47
19750804,-0.99,-0.71
19750805,-1.28,-1.13
19750806,-0.56,-0.56
19750807,-0.42,-0.33
19750808,-0.55,-0.41
19750811,-0.51,-0.43
19750812,0.45,0.29
19750813,-0.73,-0.55
19750814,-0.53,-0.32
19750815,0.27,0.13
19750818,-0.16,-0.16
19750819,-1.2,-0.94
19750820,-1.73,-1.41
19750821,-0.69,-0.57
19750822,0.75,0.57
19750825,0.48,0.36
19750826,-0.56,-0.45
19750827,0.14,0.08
19750828,1.48,1.08
19750829,1.05,0.85
19750902,-0.77,-0.53
19750903,0.06,-0.09
19750904,0.23,0.14
19750905,-0.26,-0.19
19750908,0.08,0.0
19750909,-0.57,-0.44
19750910,-1.2,-0.9
19750911,-0.19,-0.21
19750912,-0.01,0.0
19750915,-0.44,-0.4
19750916,-0.73,-0.55
19750917,-0.18,-0.23
19750918,0.69,0.4
19750919,1.31,1.11
19750922,-0.21,-0.16
19750923,-0.25,-0.15
19750924,0.61,0.42
19750925,-0.17,-0.12
19750926,0.18,0.1
19750929,-0.53,-0.42
19750930,-1.06,-0.94
19751001,-1.0,-0.85
19751002,-0.02,-0.09
19751003,0.91,0.71
19751006,0.41,0.18
19751007,-0.26,-0.27
19751008,0.44,0.37
19751009,0.16,0.11
19751010,0.18,0.23
19751013,0.56,0.34
19751014,0.26,0.21
19751015,-0.11,-0.08
19751016,0.29,0.19
19751017,-0.39,-0.35
19751020,0.28,0.16
19751021,0.42,0.36
19751022,0.31,0.22
19751023,0.38,0.28
19751024,-0.35,-0.13
19751027,0.01,-0.1
19751028,0.34,0.24
19751029,-0.91,-0.55
19751030,-0.15,-0.19
19751031,-0.02,-0.01
19751103,-0.45,-0.37
19751104,-0.02,-0.16
19751105,0.61,0.52
19751106,0.18,0.05
